,images,target
1141,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1054.png,ViralPneumonia
1142,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1079.png,ViralPneumonia
1143,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1091.png,ViralPneumonia
1144,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1058.png,ViralPneumonia
1145,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1102.png,ViralPneumonia
1146,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1101.png,ViralPneumonia
1147,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1131.png,ViralPneumonia
1148,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1088.png,ViralPneumonia
1149,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1032.png,ViralPneumonia
1150,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1056.png,ViralPneumonia
1151,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1003.png,ViralPneumonia
1152,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1060.png,ViralPneumonia
1153,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1046.png,ViralPneumonia
1154,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1022.png,ViralPneumonia
1155,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-100.png,ViralPneumonia
1156,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1107.png,ViralPneumonia
1157,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1124.png,ViralPneumonia
1158,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1039.png,ViralPneumonia
1159,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1036.png,ViralPneumonia
1160,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1045.png,ViralPneumonia
1161,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1062.png,ViralPneumonia
1162,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1029.png,ViralPneumonia
1163,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1087.png,ViralPneumonia
1164,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1122.png,ViralPneumonia
1165,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1059.png,ViralPneumonia
1166,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1071.png,ViralPneumonia
1167,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1064.png,ViralPneumonia
1168,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1063.png,ViralPneumonia
1169,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1090.png,ViralPneumonia
1170,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1081.png,ViralPneumonia
1171,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1048.png,ViralPneumonia
1172,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1013.png,ViralPneumonia
1173,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1082.png,ViralPneumonia
1174,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1019.png,ViralPneumonia
1175,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1037.png,ViralPneumonia
1176,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1070.png,ViralPneumonia
1177,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-10.png,ViralPneumonia
1178,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1126.png,ViralPneumonia
1179,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1117.png,ViralPneumonia
1180,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1112.png,ViralPneumonia
1181,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1104.png,ViralPneumonia
1182,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1125.png,ViralPneumonia
1183,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1031.png,ViralPneumonia
1184,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1001.png,ViralPneumonia
1185,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1100.png,ViralPneumonia
1186,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1119.png,ViralPneumonia
1187,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1028.png,ViralPneumonia
1188,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1092.png,ViralPneumonia
1189,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1069.png,ViralPneumonia
1190,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1096.png,ViralPneumonia
1191,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1061.png,ViralPneumonia
1192,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1011.png,ViralPneumonia
1193,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1026.png,ViralPneumonia
1194,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-112.png,ViralPneumonia
1195,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1076.png,ViralPneumonia
1196,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1005.png,ViralPneumonia
1197,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1007.png,ViralPneumonia
1198,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-109.png,ViralPneumonia
1199,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1044.png,ViralPneumonia
1200,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-106.png,ViralPneumonia
1201,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1052.png,ViralPneumonia
1202,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1077.png,ViralPneumonia
1203,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1055.png,ViralPneumonia
1204,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1110.png,ViralPneumonia
1205,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1034.png,ViralPneumonia
1206,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1080.png,ViralPneumonia
1207,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1108.png,ViralPneumonia
1208,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1106.png,ViralPneumonia
1209,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1073.png,ViralPneumonia
1210,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1129.png,ViralPneumonia
1211,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-111.png,ViralPneumonia
1212,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1116.png,ViralPneumonia
1213,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1006.png,ViralPneumonia
1214,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1010.png,ViralPneumonia
1215,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1038.png,ViralPneumonia
1216,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-105.png,ViralPneumonia
1217,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1115.png,ViralPneumonia
1218,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1014.png,ViralPneumonia
1219,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1004.png,ViralPneumonia
1220,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1009.png,ViralPneumonia
1221,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1123.png,ViralPneumonia
1222,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-104.png,ViralPneumonia
1223,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1068.png,ViralPneumonia
1224,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1041.png,ViralPneumonia
1225,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-499.png,ViralPneumonia
1226,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-320.png,ViralPneumonia
1227,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-133.png,ViralPneumonia
1228,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-522.png,ViralPneumonia
1229,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1335.png,ViralPneumonia
1230,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1192.png,ViralPneumonia
1231,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-319.png,ViralPneumonia
1232,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1196.png,ViralPneumonia
1233,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1257.png,ViralPneumonia
1234,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1202.png,ViralPneumonia
1235,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-142.png,ViralPneumonia
1236,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1251.png,ViralPneumonia
1237,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1304.png,ViralPneumonia
1238,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-561.png,ViralPneumonia
1239,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-495.png,ViralPneumonia
1240,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-528.png,ViralPneumonia
1241,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1157.png,ViralPneumonia
1242,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-255.png,ViralPneumonia
1243,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1162.png,ViralPneumonia
1244,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-147.png,ViralPneumonia
1245,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1334.png,ViralPneumonia
1246,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1296.png,ViralPneumonia
1247,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1325.png,ViralPneumonia
1248,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-550.png,ViralPneumonia
1249,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-268.png,ViralPneumonia
1250,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-17.png,ViralPneumonia
1251,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-122.png,ViralPneumonia
1252,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-479.png,ViralPneumonia
1253,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1152.png,ViralPneumonia
1254,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1279.png,ViralPneumonia
1255,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-344.png,ViralPneumonia
1256,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-494.png,ViralPneumonia
1257,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-289.png,ViralPneumonia
1258,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1203.png,ViralPneumonia
1259,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1240.png,ViralPneumonia
1260,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1273.png,ViralPneumonia
1261,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-447.png,ViralPneumonia
1262,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-519.png,ViralPneumonia
1263,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1214.png,ViralPneumonia
1264,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1188.png,ViralPneumonia
1265,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-327.png,ViralPneumonia
1266,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-462.png,ViralPneumonia
1267,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-347.png,ViralPneumonia
1268,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1173.png,ViralPneumonia
1269,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1338.png,ViralPneumonia
1270,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1307.png,ViralPneumonia
1271,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-168.png,ViralPneumonia
1272,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1161.png,ViralPneumonia
1273,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-502.png,ViralPneumonia
1274,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-271.png,ViralPneumonia
1275,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-373.png,ViralPneumonia
1276,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-174.png,ViralPneumonia
1277,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-311.png,ViralPneumonia
1278,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-300.png,ViralPneumonia
1279,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-285.png,ViralPneumonia
1280,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-159.png,ViralPneumonia
1281,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-569.png,ViralPneumonia
1282,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-532.png,ViralPneumonia
1283,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-130.png,ViralPneumonia
1284,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1332.png,ViralPneumonia
1285,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-306.png,ViralPneumonia
1286,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1135.png,ViralPneumonia
1287,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1337.png,ViralPneumonia
1288,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-237.png,ViralPneumonia
1289,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-198.png,ViralPneumonia
1290,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-358.png,ViralPneumonia
1291,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-55.png,ViralPneumonia
1292,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-25.png,ViralPneumonia
1293,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1331.png,ViralPneumonia
1294,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-190.png,ViralPneumonia
1295,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-549.png,ViralPneumonia
1296,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-535.png,ViralPneumonia
1297,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1164.png,ViralPneumonia
1298,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1255.png,ViralPneumonia
1299,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-428.png,ViralPneumonia
1300,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1301.png,ViralPneumonia
1301,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1225.png,ViralPneumonia
1302,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-51.png,ViralPneumonia
1303,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1317.png,ViralPneumonia
1304,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1303.png,ViralPneumonia
1305,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-426.png,ViralPneumonia
1306,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-197.png,ViralPneumonia
1307,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1241.png,ViralPneumonia
1308,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1259.png,ViralPneumonia
1309,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1180.png,ViralPneumonia
1310,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1222.png,ViralPneumonia
1311,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-449.png,ViralPneumonia
1312,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-510.png,ViralPneumonia
1313,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-296.png,ViralPneumonia
1314,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1300.png,ViralPneumonia
1315,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-226.png,ViralPneumonia
1316,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-416.png,ViralPneumonia
1317,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-661.png,ViralPneumonia
1318,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1320.png,ViralPneumonia
1319,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-810.png,ViralPneumonia
1320,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-815.png,ViralPneumonia
1321,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-648.png,ViralPneumonia
1322,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-748.png,ViralPneumonia
1323,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1047.png,ViralPneumonia
1324,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-524.png,ViralPneumonia
1325,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-526.png,ViralPneumonia
1326,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-635.png,ViralPneumonia
1327,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1244.png,ViralPneumonia
1328,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-400.png,ViralPneumonia
1329,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-431.png,ViralPneumonia
1330,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-392.png,ViralPneumonia
1331,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-642.png,ViralPneumonia
1332,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-486.png,ViralPneumonia
1333,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-951.png,ViralPneumonia
1334,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-684.png,ViralPneumonia
1335,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-254.png,ViralPneumonia
1336,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-964.png,ViralPneumonia
1337,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-110.png,ViralPneumonia
1338,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-452.png,ViralPneumonia
1339,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-103.png,ViralPneumonia
1340,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-400.png,ViralPneumonia
1341,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-158.png,ViralPneumonia
1342,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1073.png,ViralPneumonia
1343,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-352.png,ViralPneumonia
1344,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1280.png,ViralPneumonia
1345,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-234.png,ViralPneumonia
1346,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-557.png,ViralPneumonia
1347,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-865.png,ViralPneumonia
1348,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-664.png,ViralPneumonia
1349,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1233.png,ViralPneumonia
1350,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1028.png,ViralPneumonia
1351,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-494.png,ViralPneumonia
1352,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-608.png,ViralPneumonia
1353,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-629.png,ViralPneumonia
1354,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1156.png,ViralPneumonia
1355,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1012.png,ViralPneumonia
1356,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-606.png,ViralPneumonia
1357,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-523.png,ViralPneumonia
1358,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-21.png,ViralPneumonia
1359,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-579.png,ViralPneumonia
1360,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-657.png,ViralPneumonia
1361,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-341.png,ViralPneumonia
1362,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-228.png,ViralPneumonia
1363,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-35.png,ViralPneumonia
1364,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-695.png,ViralPneumonia
1365,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-727.png,ViralPneumonia
1366,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-454.png,ViralPneumonia
1367,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-166.png,ViralPneumonia
1368,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-718.png,ViralPneumonia
1369,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1332.png,ViralPneumonia
1370,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-661.png,ViralPneumonia
1371,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-729.png,ViralPneumonia
1372,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-906.png,ViralPneumonia
1373,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-331.png,ViralPneumonia
1374,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-255.png,ViralPneumonia
1375,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-973.png,ViralPneumonia
1376,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-5.png,ViralPneumonia
1377,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-388.png,ViralPneumonia
1378,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-416.png,ViralPneumonia
1379,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-342.png,ViralPneumonia
1380,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-44.png,ViralPneumonia
1381,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-911.png,ViralPneumonia
1382,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-773.png,ViralPneumonia
1383,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-354.png,ViralPneumonia
1384,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-569.png,ViralPneumonia
1385,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-291.png,ViralPneumonia
1386,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-577.png,ViralPneumonia
1387,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-852.png,ViralPneumonia
1388,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-1177.png,ViralPneumonia
1389,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-707.png,ViralPneumonia
1390,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-90.png,ViralPneumonia
1391,./COVID-19_Radiography_Dataset/Viral Pneumonia/masks/Viral Pneumonia-796.png,ViralPneumonia
